Episode,Reward,Length,TotalSteps
265,66.13582,200,53201
266,64.566289,200,53401
267,64.797698,200,53601
268,65.539988,200,53801
269,66.683915,200,54001
270,65.451678,200,54201
271,63.984711,200,54401
272,63.487411,200,54601
273,66.448491,200,54801
274,64.527538,200,55001
275,67.126914,200,55201
276,63.653063,200,55401
277,66.335825,200,55601
278,64.41802,200,55801
279,67.326842,200,56001
280,62.92892,200,56201
281,67.334871,200,56401
282,57.942176,200,56601
283,62.333328,200,56801
284,67.027544,200,57001
285,64.42033,200,57201
286,66.475897,200,57401
287,66.050054,200,57601
288,68.021263,200,57801
289,65.750605,200,58001
290,64.496949,200,58201
291,66.444572,200,58401
292,65.185868,200,58601
293,65.578388,200,58801
294,66.186463,200,59001
295,66.317723,200,59201
296,66.606907,200,59401
297,64.486271,200,59601
298,65.645086,200,59801
299,65.845516,200,60001
300,62.950794,200,60201
301,64.420864,200,60401
302,61.202362,200,60601
303,63.595689,200,60801
304,66.235316,200,61001
305,62.714285,200,61201
306,66.368025,200,61401
307,67.54524,200,61601
308,66.384563,200,61801
309,64.820005,200,62001
310,65.057711,200,62201
311,67.355614,200,62401
312,62.717248,200,62601
313,66.044629,200,62801
314,64.050097,200,63001
315,66.931554,200,63201
316,65.613981,200,63401
317,65.658173,200,63601
318,66.555453,200,63801
319,67.540338,200,64001
320,66.68651,200,64201
321,65.326829,200,64401
322,67.680615,200,64601
323,63.545739,200,64801
324,67.776517,200,65001
325,67.745067,200,65201
326,65.688608,200,65401
327,67.218999,200,65601
328,66.011213,200,65801
329,64.487934,200,66001
330,66.005372,200,66201
331,65.439026,200,66401
332,66.514226,200,66601
333,66.840064,200,66801
334,67.107644,200,67001
335,67.244383,200,67201
336,67.277175,200,67401
337,66.849262,200,67601
338,66.633069,200,67801
339,67.41668,200,68001
340,67.422014,200,68201
341,64.675124,200,68401
342,64.924057,200,68601
343,66.908088,200,68801
344,65.542046,200,69001
345,66.900398,200,69201
346,67.381968,200,69401
347,66.69635,200,69601
348,67.161278,200,69801
349,65.212536,200,70001
350,63.293391,200,70201
351,67.190343,200,70401
352,65.855335,200,70601
353,67.119227,200,70801
354,67.701319,200,71001
355,65.152027,200,71201
356,66.933008,200,71401
357,66.907237,200,71601
358,67.696689,200,71801
359,66.93808,200,72001
360,64.821474,200,72201
361,66.961258,200,72401
362,66.92371,200,72601
363,64.643742,200,72801
364,67.171315,200,73001
365,67.264081,200,73201
366,67.191564,200,73401
367,67.47759,200,73601
368,67.671098,200,73801
369,66.092756,200,74001
370,67.487471,200,74201
371,66.681057,200,74401
372,68.04645,200,74601
373,64.148071,200,74801
374,67.875657,200,75001
375,67.31773,200,75201
376,67.107702,200,75401
377,66.279143,200,75601
378,64.903773,200,75801
379,65.447261,200,76001
380,67.350552,200,76201
381,65.870236,200,76401
382,64.385265,200,76601
383,67.371815,200,76801
384,66.721202,200,77001
385,64.228973,200,77201
386,64.729735,200,77401
387,67.011085,200,77601
388,67.39488,200,77801
389,64.423532,200,78001
390,67.504922,200,78201
391,67.111317,200,78401
392,66.400427,200,78601
393,65.647667,200,78801
394,67.638496,200,79001
395,67.687943,200,79201
396,67.56663,200,79401
397,66.019123,200,79601
398,68.408471,200,79801
399,69.227844,200,80001
400,67.328674,200,80201
401,67.521019,200,80401
402,67.848232,200,80601
403,68.064578,200,80801
404,66.620533,200,81001
405,63.241082,200,81201
406,68.010282,200,81401
407,68.41468,200,81601
408,68.687492,200,81801
409,65.480068,200,82001
410,67.119257,200,82201
411,67.451905,200,82401
412,67.749142,200,82601
413,67.018719,200,82801
414,67.836951,200,83001
415,67.206798,200,83201
416,67.711219,200,83401
417,67.892161,200,83601
418,68.185753,200,83801
419,67.080241,200,84001
420,68.301157,200,84201
421,67.995864,200,84401
422,65.394818,200,84601
423,67.091814,200,84801
424,66.312985,200,85001
425,67.349139,200,85201
426,68.300989,200,85401
427,67.063155,200,85601
428,67.199593,200,85801
429,68.013968,200,86001
430,67.238361,200,86201
431,67.405152,200,86401
432,67.271966,200,86601
433,68.870558,200,86801
434,66.438758,200,87001
435,62.334293,200,87201
436,67.929352,200,87401
437,67.417928,200,87601
438,69.28185,200,87801
439,68.103236,200,88001
440,68.466377,200,88201
441,67.608773,200,88401
442,67.197347,200,88601
443,67.327287,200,88801
444,67.690253,200,89001
445,68.074251,200,89201
446,67.37562,200,89401
447,66.90028,200,89601
448,68.510536,200,89801
449,66.442284,200,90001
450,66.083673,200,90201
451,67.442658,200,90401
452,68.139717,200,90601
453,68.396133,200,90801
454,67.77866,200,91001
455,67.361909,200,91201
456,62.696208,200,91401
457,68.797734,200,91601
458,68.436305,200,91801
459,69.163695,200,92001
460,67.326333,200,92201
461,68.003998,200,92401
462,66.005029,200,92601
463,67.229147,200,92801
464,67.79786,200,93001
465,67.958153,200,93201
466,67.659193,200,93401
467,68.165418,200,93601
468,68.221339,200,93801
469,68.698574,200,94001
470,67.163303,200,94201
471,66.676735,200,94401
472,68.564758,200,94601
