Episode,Reward,Length,TotalSteps
1254,11.4,13,13919
1255,3.6,4,13923
1256,9.6,10,13933
1257,36.2,43,13976
1258,7.0,9,13985
1259,30.4,36,14021
1260,4.6,5,14026
1261,3.8,5,14031
1262,17.2,20,14051
1263,11.4,13,14064
1264,6.2,7,14071
1265,23.0,27,14098
1266,8.6,9,14107
1267,7.0,7,14114
1268,10.0,12,14126
1269,13.0,15,14141
1270,10.8,12,14153
1271,4.2,5,14158
1272,8.8,10,14168
1273,7.2,8,14176
1274,4.2,5,14181
1275,7.8,9,14190
1276,9.2,12,14202
1277,5.0,5,14207
1278,10.8,12,14219
1279,37.4,43,14262
1280,11.4,13,14275
1281,42.0,46,14321
1282,8.8,10,14331
1283,15.0,17,14348
1284,14.8,16,14364
1285,6.6,7,14371
1286,5.8,7,14378
1287,27.6,30,14408
1288,6.6,7,14415
1289,7.8,9,14424
1290,8.6,9,14433
1291,17.2,20,14453
1292,7.0,7,14460
1293,3.0,3,14463
1294,7.2,8,14471
1295,8.8,10,14481
1296,10.8,12,14493
1297,8.0,10,14503
1298,38.0,44,14547
1299,15.4,19,14566
1300,5.8,7,14573
1301,7.8,9,14582
1302,11.2,12,14594
1303,32.4,36,14630
1304,10.6,13,14643
1305,5.0,5,14648
1306,9.2,10,14658
1307,22.8,26,14684
1308,22.4,26,14710
1309,12.8,14,14724
1310,6.2,7,14731
1311,15.0,17,14748
1312,8.6,9,14757
1313,6.8,8,14765
1314,7.6,8,14773
1315,16.8,20,14793
1316,19.8,23,14816
1317,10.4,12,14828
1318,43.2,50,14878
1319,20.0,24,14902
1320,4.6,5,14907
1321,19.6,24,14931
1322,15.8,19,14950
1323,13.6,16,14966
1324,13.0,15,14981
1325,11.4,13,14994
1326,15.6,18,15012
1327,16.8,18,15030
1328,3.6,4,15034
1329,15.6,18,15052
1330,3.8,5,15057
1331,16.2,21,15078
1332,4.6,5,15083
1333,37.2,44,15127
1334,11.0,13,15140
1335,12.0,14,15154
1336,4.2,5,15159
1337,9.6,10,15169
1338,4.0,4,15173
1339,7.6,8,15181
1340,6.6,7,15188
1341,13.0,15,15203
1342,26.6,31,15234
1343,7.2,8,15242
1344,22.0,26,15268
1345,24.8,28,15296
1346,13.6,16,15312
1347,14.6,17,15329
1348,21.4,25,15354
1349,20.6,25,15379
1350,9.6,10,15389
1351,8.0,8,15397
1352,33.0,39,15436
1353,8.8,10,15446
1354,5.6,6,15452
1355,19.2,22,15474
1356,42.6,49,15523
1357,17.4,21,15544
1358,16.6,19,15563
1359,19.2,22,15585
1360,7.8,9,15594
1361,32.4,36,15630
1362,20.8,24,15654
1363,11.0,13,15667
1364,56.2,67,15734
1365,10.8,12,15746
1366,29.0,35,15781
1367,16.6,21,15802
1368,5.2,6,15808
1369,11.2,12,15820
1370,4.0,4,15824
1371,14.4,16,15840
1372,11.4,13,15853
1373,10.2,13,15866
1374,8.4,10,15876
1375,26.0,30,15906
1376,8.6,9,15915
1377,12.6,15,15930
1378,4.6,5,15935
1379,4.8,6,15941
1380,26.2,29,15970
1381,8.6,9,15979
1382,6.2,7,15986
1383,4.6,5,15991
1384,5.2,6,15997
1385,40.6,47,16044
1386,8.4,10,16054
1387,8.2,9,16063
1388,16.4,20,16083
1389,10.0,12,16095
1390,5.6,6,16101
1391,8.0,8,16109
1392,21.4,25,16134
1393,8.0,10,16144
1394,9.4,11,16155
1395,8.6,9,16164
1396,9.4,11,16175
1397,14.2,17,16192
1398,16.0,18,16210
1399,10.6,13,16223
1400,23.6,26,16249
1401,6.0,6,16255
1402,26.4,32,16287
1403,28.8,34,16321
1404,17.6,20,16341
1405,9.2,10,16351
1406,16.6,19,16370
1407,11.8,13,16383
1408,24.4,30,16413
1409,23.6,28,16441
1410,11.0,13,16454
1411,10.6,11,16465
1412,50.2,59,16524
1413,15.8,19,16543
1414,5.6,6,16549
1415,32.8,38,16587
1416,48.8,56,16643
1417,27.0,31,16674
1418,5.6,6,16680
1419,11.6,14,16694
1420,16.8,20,16714
1421,10.2,11,16725
1422,8.6,11,16736
1423,20.0,22,16758
1424,4.0,4,16762
1425,8.4,10,16772
1426,21.4,25,16797
1427,25.8,29,16826
1428,31.4,35,16861
1429,7.8,9,16870
1430,61.6,74,16944
1431,50.4,60,17004
1432,26.0,30,17034
1433,11.2,12,17046
1434,6.8,8,17054
1435,13.6,16,17070
1436,73.0,85,17155
1437,8.2,9,17164
1438,5.6,6,17170
1439,25.0,29,17199
1440,22.8,28,17227
1441,5.2,6,17233
1442,31.0,35,17268
1443,44.0,52,17320
1444,18.6,21,17341
1445,7.6,8,17349
1446,15.6,18,17367
1447,13.6,16,17383
1448,20.8,26,17409
1449,11.0,13,17422
1450,11.2,12,17434
1451,13.2,16,17450
1452,10.4,12,17462
1453,26.2,31,17493
1454,10.4,12,17505
1455,6.2,7,17512
1456,16.4,18,17530
1457,30.6,35,17565
1458,8.8,10,17575
1459,16.6,19,17594
1460,21.0,25,17619
1461,5.6,6,17625
1462,5.0,5,17630
1463,36.8,44,17674
1464,11.0,13,17687
1465,17.6,22,17709
1466,10.4,12,17721
1467,13.8,17,17738
1468,6.2,7,17745
1469,4.6,5,17750
1470,15.4,17,17767
1471,27.6,34,17801
1472,9.0,11,17812
1473,15.8,17,17829
1474,10.0,12,17841
1475,5.6,6,17847
1476,29.0,35,17882
1477,5.0,5,17887
1478,30.2,35,17922
1479,8.0,8,17930
1480,28.8,32,17962
1481,4.0,4,17966
1482,25.8,29,17995
1483,5.2,6,18001
1484,13.2,14,18015
1485,4.2,5,18020
1486,51.6,60,18080
1487,3.6,4,18084
1488,5.2,6,18090
1489,9.2,10,18100
1490,19.4,23,18123
1491,5.8,7,18130
1492,41.6,48,18178
1493,12.8,14,18192
1494,22.4,26,18218
1495,5.2,6,18224
1496,13.0,15,18239
1497,19.4,23,18262
1498,27.4,31,18293
1499,3.8,5,18298
1500,8.0,8,18306
1501,17.8,21,18327
1502,26.2,29,18356
1503,12.4,14,18370
1504,24.4,28,18398
1505,4.6,5,18403
1506,5.0,5,18408
1507,8.2,9,18417
1508,14.0,16,18433
1509,9.6,10,18443
1510,71.0,83,18526
1511,12.4,14,18540
1512,23.6,26,18566
1513,22.2,27,18593
1514,7.4,9,18602
1515,8.8,10,18612
1516,5.2,6,18618
1517,20.6,23,18641
1518,9.6,10,18651
1519,7.8,9,18660
1520,12.6,15,18675
1521,33.0,41,18716
1522,19.4,23,18739
1523,53.6,66,18805
1524,19.8,23,18828
1525,24.8,28,18856
1526,30.8,36,18892
1527,8.8,10,18902
1528,2.6,3,18905
1529,5.2,6,18911
1530,19.2,24,18935
1531,15.2,18,18953
1532,4.2,5,18958
1533,42.8,52,19010
1534,32.2,39,19049
1535,5.6,6,19055
1536,26.0,30,19085
1537,31.4,37,19122
1538,6.6,7,19129
1539,9.8,11,19140
1540,47.2,58,19198
1541,17.8,21,19219
1542,45.0,55,19274
1543,23.2,28,19302
1544,19.0,21,19323
1545,10.0,12,19335
1546,15.6,18,19353
1547,20.4,26,19379
1548,13.8,17,19396
1549,8.2,9,19405
1550,17.2,20,19425
1551,32.0,38,19463
1552,14.0,16,19479
1553,22.6,27,19506
1554,17.4,19,19525
1555,20.4,24,19549
1556,14.4,16,19565
1557,4.2,5,19570
1558,6.6,7,19577
1559,12.2,13,19590
1560,18.2,23,19613
1561,30.4,36,19649
1562,5.6,6,19655
1563,8.6,9,19664
1564,8.4,10,19674
1565,63.0,75,19749
1566,27.0,31,19780
1567,5.8,7,19787
1568,13.8,15,19802
1569,34.0,42,19844
1570,6.8,8,19852
1571,12.2,13,19865
1572,12.6,15,19880
1573,36.0,42,19922
1574,3.6,4,19926
1575,10.4,12,19938
1576,31.4,37,19975
1577,13.4,15,19990
1578,54.0,64,20054
1579,11.6,14,20068
1580,5.0,5,20073
1581,6.0,6,20079
1582,6.2,7,20086
1583,9.4,11,20097
1584,8.4,10,20107
1585,12.4,14,20121
1586,27.2,30,20151
1587,21.8,27,20178
1588,41.0,49,20227
1589,49.0,57,20284
1590,10.2,11,20295
1591,3.6,4,20299
1592,11.8,13,20312
1593,13.2,16,20328
1594,44.8,54,20382
1595,17.0,21,20403
1596,7.6,10,20413
1597,16.6,19,20432
1598,30.2,37,20469
1599,7.4,9,20478
1600,7.0,9,20487
1601,53.4,63,20550
1602,19.0,23,20573
1603,9.6,12,20585
1604,28.0,34,20619
1605,18.8,22,20641
1606,41.0,49,20690
1607,4.6,5,20695
1608,11.0,13,20708
1609,36.6,43,20751
1610,10.4,12,20763
1611,17.4,21,20784
1612,11.8,13,20797
1613,4.2,5,20802
1614,21.6,26,20828
1615,8.2,9,20837
1616,9.4,11,20848
1617,8.4,10,20858
1618,9.0,11,20869
1619,55.6,66,20935
1620,22.2,27,20962
1621,11.0,13,20975
1622,30.4,38,21013
1623,54.4,68,21081
1624,29.0,33,21114
1625,55.0,67,21181
1626,68.2,83,21264
1627,28.4,32,21296
1628,5.8,7,21303
1629,14.8,18,21321
1630,25.2,30,21351
1631,18.2,21,21372
1632,6.8,8,21380
1633,18.8,22,21402
1634,11.4,13,21415
1635,4.0,4,21419
1636,23.6,28,21447
1637,61.2,74,21521
1638,36.2,45,21566
1639,24.0,28,21594
1640,40.6,49,21643
1641,13.6,18,21661
1642,10.8,12,21673
1643,11.6,14,21687
1644,49.4,59,21746
1645,10.6,13,21759
1646,51.0,61,21820
1647,20.4,24,21844
1648,10.0,12,21856
1649,12.0,16,21872
1650,58.0,70,21942
1651,9.0,11,21953
1652,9.8,11,21964
1653,19.0,23,21987
1654,64.2,77,22064
1655,21.0,25,22089
1656,7.2,8,22097
1657,15.6,18,22115
1658,6.4,8,22123
1659,54.6,67,22190
1660,14.4,16,22206
1661,8.8,10,22216
1662,33.2,40,22256
1663,13.2,16,22272
1664,9.4,11,22283
1665,9.2,10,22293
1666,16.2,19,22312
1667,17.0,19,22331
1668,43.2,50,22381
1669,5.2,6,22387
1670,33.0,41,22428
1671,9.4,11,22439
1672,57.8,71,22510
1673,42.4,50,22560
1674,4.0,4,22564
1675,27.6,34,22598
1676,29.8,37,22635
1677,58.0,70,22705
1678,19.8,23,22728
1679,29.6,36,22764
1680,6.6,7,22771
1681,8.4,10,22781
1682,47.0,55,22836
1683,12.0,14,22850
1684,18.8,22,22872
1685,17.8,21,22893
1686,47.0,57,22950
1687,17.4,21,22971
1688,4.0,4,22975
1689,8.8,10,22985
1690,6.0,6,22991
1691,19.4,23,23014
1692,11.8,15,23029
1693,27.6,34,23063
1694,39.2,46,23109
1695,10.6,13,23122
1696,69.2,86,23208
1697,97.8,119,23327
1698,12.2,15,23342
1699,36.2,43,23385
1700,10.6,13,23398
1701,6.6,7,23405
1702,19.8,23,23428
1703,16.0,18,23446
1704,77.8,99,23545
1705,13.2,16,23561
1706,6.2,7,23568
1707,64.2,79,23647
1708,75.4,93,23740
1709,13.8,17,23757
1710,71.8,85,23842
1711,3.6,4,23846
1712,28.4,34,23880
1713,5.0,5,23885
1714,38.6,47,23932
1715,13.0,17,23949
1716,9.8,11,23960
1717,9.2,12,23972
1718,52.4,64,24036
1719,45.2,56,24092
1720,15.0,17,24109
1721,26.0,30,24139
1722,26.2,31,24170
1723,23.2,30,24200
1724,28.6,35,24235
1725,30.6,37,24272
1726,23.2,28,24300
1727,10.0,12,24312
1728,65.8,81,24393
1729,5.0,5,24398
1730,20.6,27,24425
1731,20.6,25,24450
1732,19.4,23,24473
1733,17.6,22,24495
1734,60.6,73,24568
1735,8.2,9,24577
1736,39.8,49,24626
1737,23.6,28,24654
1738,50.4,64,24718
1739,16.2,21,24739
1740,78.0,98,24837
1741,70.6,85,24922
1742,67.6,84,25006
1743,72.6,87,25093
1744,47.6,58,25151
1745,25.4,31,25182
1746,25.6,32,25214
1747,6.0,6,25220
1748,7.4,9,25229
1749,39.4,53,25282
1750,19.0,23,25305
1751,30.0,36,25341
1752,18.8,24,25365
1753,15.0,17,25382
1754,7.8,9,25391
1755,35.6,42,25433
1756,49.4,61,25494
1757,127.0,157,25651
1758,5.2,6,25657
1759,50.0,64,25721
1760,81.2,98,25819
1761,11.8,15,25834
1762,74.6,95,25929
1763,27.4,35,25964
1764,35.8,43,26007
1765,77.8,99,26106
1766,17.0,19,26125
1767,59.0,71,26196
1768,53.4,67,26263
1769,39.6,50,26313
1770,53.8,67,26380
1771,61.4,77,26457
1772,48.8,60,26517
1773,18.0,22,26539
1774,29.4,35,26574
1775,18.2,21,26595
1776,11.6,14,26609
1777,6.6,7,26616
1778,6.6,7,26623
1779,33.0,41,26664
1780,25.0,31,26695
1781,5.8,7,26702
1782,21.0,25,26727
1783,54.0,64,26791
1784,32.6,41,26832
1785,7.2,8,26840
1786,11.0,13,26853
1787,43.6,56,26909
1788,9.2,10,26919
1789,27.0,33,26952
1790,24.0,30,26982
1791,23.6,28,27010
1792,18.6,23,27033
1793,97.4,121,27154
1794,58.0,72,27226
1795,26.8,34,27260
1796,9.0,11,27271
1797,9.4,11,27282
1798,6.8,8,27290
1799,30.0,36,27326
1800,80.0,100,27426
1801,44.8,56,27482
1802,24.0,30,27512
1803,13.8,17,27529
1804,56.8,70,27599
1805,33.8,43,27642
1806,76.2,91,27733
1807,38.2,45,27778
1808,90.0,112,27890
1809,55.2,68,27958
1810,11.2,14,27972
1811,23.4,31,28003
1812,51.8,65,28068
1813,38.8,46,28114
1814,76.6,93,28207
1815,84.4,108,28315
1816,18.0,22,28337
1817,42.2,53,28390
1818,34.8,40,28430
1819,14.0,16,28446
1820,54.0,68,28514
1821,96.8,122,28636
1822,80.8,102,28738
1823,47.6,60,28798
1824,40.6,49,28847
1825,26.4,32,28879
1826,111.8,139,29018
1827,75.2,94,29112
1828,14.2,17,29129
1829,38.2,47,29176
1830,48.2,57,29233
1831,122.6,153,29386
1832,83.6,104,29490
1833,11.6,14,29504
1834,121.6,154,29658
1835,29.4,37,29695
1836,36.8,46,29741
1837,33.4,43,29784
1838,6.8,8,29792
1839,31.2,38,29830
1840,63.0,77,29907
1841,76.4,96,30003
1842,6.6,7,30010
1843,21.0,27,30037
1844,29.0,35,30072
1845,30.0,38,30110
1846,51.0,63,30173
1847,36.8,46,30219
1848,74.2,95,30314
1849,61.2,76,30390
1850,38.6,47,30437
1851,33.8,41,30478
1852,74.0,92,30570
1853,78.4,96,30666
1854,7.8,9,30675
1855,31.4,37,30712
1856,36.2,45,30757
1857,12.4,16,30773
1858,23.4,27,30800
1859,85.2,108,30908
1860,30.4,38,30946
1861,60.6,77,31023
1862,43.8,55,31078
1863,71.8,89,31167
1864,36.6,43,31210
1865,50.4,62,31272
1866,14.6,17,31289
1867,50.8,66,31355
1868,16.4,20,31375
1869,94.8,118,31493
1870,45.6,56,31549
1871,9.0,11,31560
1872,42.0,52,31612
1873,64.2,81,31693
1874,36.2,45,31738
1875,37.6,48,31786
1876,49.4,61,31847
1877,18.2,21,31868
1878,66.2,83,31951
1879,47.4,59,32010
1880,23.2,28,32038
1881,28.0,36,32074
1882,50.2,63,32137
1883,27.6,32,32169
1884,9.0,11,32180
1885,51.2,64,32244
1886,26.8,32,32276
1887,70.8,88,32364
1888,49.4,65,32429
1889,91.2,116,32545
1890,22.0,28,32573
1891,44.4,54,32627
1892,103.2,130,32757
1893,29.0,35,32792
1894,126.4,158,32950
1895,5.2,6,32956
1896,20.6,25,32981
1897,29.8,37,33018
1898,16.2,21,33039
1899,71.4,91,33130
1900,11.2,14,33144
1901,4.2,5,33149
1902,9.6,12,33161
1903,78.8,102,33263
1904,51.6,66,33329
1905,87.0,111,33440
1906,14.6,19,33459
1907,36.6,47,33506
1908,130.8,164,33670
1909,59.0,73,33743
1910,61.8,77,33820
1911,69.4,89,33909
1912,45.8,57,33966
1913,20.2,25,33991
1914,51.4,65,34056
1915,72.8,90,34146
1916,57.6,72,34218
1917,6.0,8,34226
1918,94.4,120,34346
1919,17.8,21,34367
1920,20.0,24,34391
1921,4.8,6,34397
1922,68.6,87,34484
1923,73.6,94,34578
1924,3.2,4,34582
1925,17.4,21,34603
1926,56.4,72,34675
1927,145.6,192,34867
1928,22.4,28,34895
1929,71.4,89,34984
1930,126.2,163,35147
1931,38.0,50,35197
1932,56.4,72,35269
1933,14.4,18,35287
1934,86.8,108,35395
1935,121.6,156,35551
1936,96.2,119,35670
1937,49.6,62,35732
1938,150.2,191,35923
1939,15.6,20,35943
1940,49.0,65,36008
1941,60.2,77,36085
1942,108.2,137,36222
1943,68.8,88,36310
1944,26.4,32,36342
1945,61.0,79,36421
1946,87.4,113,36534
1947,38.4,50,36584
1948,44.0,60,36644
1949,90.2,117,36761
1950,66.6,85,36846
1951,8.8,10,36856
1952,86.6,111,36967
1953,151.2,200,37167
1954,122.2,155,37322
1955,62.4,80,37402
1956,139.2,178,37580
1957,156.8,200,37780
1958,64.6,83,37863
1959,154.0,200,38063
1960,51.4,65,38128
1961,65.8,83,38211
1962,23.0,29,38240
1963,149.0,193,38433
1964,29.4,37,38470
1965,110.2,139,38609
1966,149.6,200,38809
1967,92.8,120,38929
1968,26.2,33,38962
1969,15.0,19,38981
1970,113.6,146,39127
1971,152.0,200,39327
1972,152.8,200,39527
1973,79.4,107,39634
1974,127.8,165,39799
1975,154.4,200,39999
1976,126.4,164,40163
1977,150.0,200,40363
1978,36.0,46,40409
1979,148.8,200,40609
1980,33.4,41,40650
1981,152.8,200,40850
1982,20.8,26,40876
1983,152.0,200,41076
1984,31.2,40,41116
1985,153.2,200,41316
1986,150.0,200,41516
1987,148.8,200,41716
1988,93.4,121,41837
1989,137.6,188,42025
1990,73.8,93,42118
1991,153.2,200,42318
1992,21.4,27,42345
1993,92.8,118,42463
1994,153.2,200,42663
1995,22.4,28,42691
1996,150.0,200,42891
1997,150.4,200,43091
1998,153.2,200,43291
1999,67.6,86,43377
2000,152.4,200,43577
2001,144.4,192,43769
2002,152.8,200,43969
2003,147.6,200,44169
2004,150.0,200,44369
2005,84.2,113,44482
2006,150.8,200,44682
2007,146.0,200,44882
2008,148.4,200,45082
2009,84.4,114,45196
2010,150.0,200,45396
2011,154.0,200,45596
2012,152.8,200,45796
2013,150.0,200,45996
2014,38.0,50,46046
2015,149.6,200,46246
2016,150.4,200,46446
2017,50.8,68,46514
2018,82.4,108,46622
2019,150.4,200,46822
2020,149.2,200,47022
2021,150.4,200,47222
2022,150.4,200,47422
2023,149.6,200,47622
2024,112.2,149,47771
2025,152.0,200,47971
2026,150.0,200,48171
2027,152.8,200,48371
2028,75.4,99,48470
2029,154.4,200,48670
2030,93.8,123,48793
2031,152.8,200,48993
2032,153.2,200,49193
2033,152.0,200,49393
2034,150.0,200,49593
2035,149.6,200,49793
2036,154.4,200,49993
2037,151.6,200,50193
2038,153.2,200,50393
2039,69.4,93,50486
2040,150.4,200,50686
2041,152.4,200,50886
2042,78.6,103,50989
2043,152.8,200,51189
2044,43.8,57,51246
2045,147.0,187,51433
2046,152.4,200,51633
2047,149.2,200,51833
2048,155.2,200,52033
2049,148.8,200,52233
2050,69.4,91,52324
2051,151.6,200,52524
2052,139.2,176,52700
2053,135.8,175,52875
2054,154.8,200,53075
2055,136.2,179,53254
2056,150.4,200,53454
2057,143.0,191,53645
2058,153.2,200,53845
2059,153.2,200,54045
2060,17.6,22,54067
2061,152.8,200,54267
2062,153.2,200,54467
2063,55.2,74,54541
2064,133.6,174,54715
2065,149.6,200,54915
2066,70.4,90,55005
2067,67.6,86,55091
2068,156.0,200,55291
2069,152.4,200,55491
2070,106.6,141,55632
2071,151.6,200,55832
2072,153.6,200,56032
2073,150.0,200,56232
2074,153.2,200,56432
2075,154.4,200,56632
2076,148.8,200,56832
2077,153.2,200,57032
2078,151.2,200,57232
2079,154.8,200,57432
2080,153.2,200,57632
2081,154.4,200,57832
2082,80.6,107,57939
2083,156.0,200,58139
2084,158.8,200,58339
2085,152.4,200,58539
2086,155.2,200,58739
2087,152.0,200,58939
2088,158.4,200,59139
2089,154.4,200,59339
2090,155.6,200,59539
2091,156.4,200,59739
2092,156.0,200,59939
2093,157.6,200,60139
2094,154.0,200,60339
2095,154.8,200,60539
2096,32.4,42,60581
2097,156.8,200,60781
2098,82.8,106,60887
2099,84.2,107,60994
2100,154.8,200,61194
2101,154.4,200,61394
2102,67.2,84,61478
2103,156.0,200,61678
2104,39.6,48,61726
2105,159.6,200,61926
2106,52.0,64,61990
2107,155.2,200,62190
2108,154.4,200,62390
2109,5.6,6,62396
2110,159.2,200,62596
2111,155.2,200,62796
2112,159.2,200,62996
2113,156.4,200,63196
2114,44.0,56,63252
2115,158.4,200,63452
2116,118.2,151,63603
2117,154.0,200,63803
2118,152.0,200,64003
2119,155.6,200,64203
2120,155.2,200,64403
2121,21.0,27,64430
2122,75.0,93,64523
2123,156.4,200,64723
2124,153.6,200,64923
2125,156.4,200,65123
2126,155.6,200,65323
2127,154.4,200,65523
2128,157.6,200,65723
2129,155.6,200,65923
2130,157.2,200,66123
2131,155.6,200,66323
2132,156.8,200,66523
2133,157.6,200,66723
2134,154.4,200,66923
2135,56.6,73,66996
2136,156.0,200,67196
2137,154.4,200,67396
2138,156.8,200,67596
2139,160.4,200,67796
2140,106.2,131,67927
2141,160.0,200,68127
2142,158.0,200,68327
2143,158.0,200,68527
2144,158.8,200,68727
2145,161.6,200,68927
2146,157.2,200,69127
2147,157.2,200,69327
2148,157.2,200,69527
2149,32.6,41,69568
2150,159.2,200,69768
2151,159.2,200,69968
2152,156.8,200,70168
2153,157.6,200,70368
2154,157.6,200,70568
2155,158.8,200,70768
2156,157.6,200,70968
2157,158.8,200,71168
2158,157.6,200,71368
2159,159.2,200,71568
2160,159.6,200,71768
2161,158.8,200,71968
2162,159.2,200,72168
2163,160.8,200,72368
2164,158.4,200,72568
2165,158.8,200,72768
2166,160.0,200,72968
2167,158.0,200,73168
2168,157.6,200,73368
2169,159.6,200,73568
2170,162.4,200,73768
2171,160.0,200,73968
2172,162.4,200,74168
2173,114.6,141,74309
2174,163.6,200,74509
2175,162.0,200,74709
2176,118.8,146,74855
2177,160.4,200,75055
2178,162.4,200,75255
2179,37.0,45,75300
2180,159.6,200,75500
2181,43.6,54,75554
2182,158.0,200,75754
2183,161.2,200,75954
2184,72.4,90,76044
2185,160.4,200,76244
2186,160.4,200,76444
2187,160.4,200,76644
2188,160.0,200,76844
2189,160.8,200,77044
2190,161.2,200,77244
2191,157.6,200,77444
2192,161.2,200,77644
2193,160.8,200,77844
2194,160.4,200,78044
2195,142.0,174,78218
2196,23.6,28,78246
2197,161.2,200,78446
2198,161.2,200,78646
2199,161.2,200,78846
2200,159.2,200,79046
2201,160.4,200,79246
2202,44.6,53,79299
2203,161.2,200,79499
2204,10.4,12,79511
2205,164.4,200,79711
2206,162.8,200,79911
2207,162.0,200,80111
2208,161.6,200,80311
2209,162.0,200,80511
2210,163.6,200,80711
2211,162.0,200,80911
2212,162.0,200,81111
2213,6.8,8,81119
2214,23.6,30,81149
2215,162.4,200,81349
2216,163.2,200,81549
2217,163.6,200,81749
2218,144.6,179,81928
2219,162.0,200,82128
2220,164.8,200,82328
2221,160.8,200,82528
2222,162.0,200,82728
2223,118.0,146,82874
2224,161.2,200,83074
2225,160.4,200,83274
2226,46.6,57,83331
2227,161.6,200,83531
2228,62.6,77,83608
2229,21.0,25,83633
2230,161.6,200,83833
2231,52.6,65,83898
2232,161.6,200,84098
2233,161.6,200,84298
2234,162.0,200,84498
2235,161.6,200,84698
2236,161.6,200,84898
2237,162.8,200,85098
2238,163.2,200,85298
2239,53.6,66,85364
2240,162.0,200,85564
2241,11.0,13,85577
2242,161.6,200,85777
2243,161.2,200,85977
2244,161.2,200,86177
2245,161.6,200,86377
2246,163.6,200,86577
2247,162.4,200,86777
2248,161.6,200,86977
2249,162.4,200,87177
2250,161.2,200,87377
2251,162.4,200,87577
2252,148.8,184,87761
2253,150.2,185,87946
2254,98.6,121,88067
2255,160.4,200,88267
2256,84.2,103,88370
2257,164.4,200,88570
2258,161.6,200,88770
2259,160.4,200,88970
2260,24.6,31,89001
2261,162.8,200,89201
2262,162.8,200,89401
2263,162.0,200,89601
2264,64.0,78,89679
2265,162.4,200,89879
2266,161.6,200,90079
2267,160.4,200,90279
2268,162.8,200,90479
2269,162.0,200,90679
2270,160.4,200,90879
2271,161.2,200,91079
2272,161.6,200,91279
2273,162.0,200,91479
2274,161.6,200,91679
2275,80.0,98,91777
2276,78.8,96,91873
2277,161.6,200,92073
2278,161.2,200,92273
2279,161.6,200,92473
2280,161.6,200,92673
2281,160.8,200,92873
2282,161.2,200,93073
2283,162.0,200,93273
2284,161.6,200,93473
2285,161.2,200,93673
2286,162.4,200,93873
2287,160.4,200,94073
2288,163.2,200,94273
2289,161.6,200,94473
2290,129.4,157,94630
2291,160.0,200,94830
2292,162.0,200,95030
2293,160.4,200,95230
2294,161.2,200,95430
2295,160.0,200,95630
2296,91.6,112,95742
2297,162.0,200,95942
2298,160.8,200,96142
2299,131.6,162,96304
2300,162.0,200,96504
2301,160.0,200,96704
2302,163.6,200,96904
2303,161.6,200,97104
2304,75.4,93,97197
2305,160.8,200,97397
2306,161.2,200,97597
2307,159.6,200,97797
2308,160.8,200,97997
2309,163.6,200,98197
2310,161.6,200,98397
2311,161.6,200,98597
2312,160.4,200,98797
2313,6.2,7,98804
2314,160.8,200,99004
2315,160.0,200,99204
2316,159.2,200,99404
2317,120.4,150,99554
2318,89.2,110,99664
2319,117.0,143,99807
2320,160.4,200,100007
2321,103.6,126,100133
2322,160.8,200,100333
2323,161.2,200,100533
2324,84.4,104,100637
2325,161.2,200,100837
2326,162.0,200,101037
2327,163.2,200,101237
2328,160.0,200,101437
2329,160.4,200,101637
2330,162.4,200,101837
2331,160.8,200,102037
2332,162.8,200,102237
2333,163.2,200,102437
2334,14.4,18,102455
2335,160.8,200,102655
2336,161.2,200,102855
2337,42.2,51,102906
2338,162.0,200,103106
2339,55.2,66,103172
2340,161.2,200,103372
2341,162.0,200,103572
2342,160.8,200,103772
2343,160.8,200,103972
2344,162.0,200,104172
2345,87.2,108,104280
2346,160.8,200,104480
2347,160.4,200,104680
2348,161.6,200,104880
2349,161.2,200,105080
2350,160.8,200,105280
2351,161.2,200,105480
2352,44.0,54,105534
2353,163.2,200,105734
2354,162.8,200,105934
2355,161.2,200,106134
2356,162.0,200,106334
2357,162.0,200,106534
2358,162.0,200,106734
2359,69.2,84,106818
2360,161.2,200,107018
2361,161.6,200,107218
2362,160.8,200,107418
2363,162.4,200,107618
2364,161.6,200,107818
2365,161.6,200,108018
2366,162.0,200,108218
2367,160.8,200,108418
2368,162.4,200,108618
2369,162.4,200,108818
2370,53.8,65,108883
2371,162.8,200,109083
2372,162.0,200,109283
2373,162.8,200,109483
2374,162.8,200,109683
2375,160.8,200,109883
2376,87.6,108,109991
2377,163.6,200,110191
2378,154.4,190,110381
2379,161.6,200,110581
2380,64.2,79,110660
2381,13.6,16,110676
2382,162.0,200,110876
2383,163.6,200,111076
2384,163.2,200,111276
2385,162.0,200,111476
2386,162.0,200,111676
2387,162.0,200,111876
2388,161.2,200,112076
2389,162.4,200,112276
2390,162.4,200,112476
2391,162.0,200,112676
2392,161.6,200,112876
2393,163.2,200,113076
2394,71.2,86,113162
2395,162.0,200,113362
2396,162.0,200,113562
2397,162.8,200,113762
2398,162.4,200,113962
2399,162.0,200,114162
2400,163.2,200,114362
2401,71.6,88,114450
2402,161.6,200,114650
2403,161.6,200,114850
2404,161.6,200,115050
2405,163.2,200,115250
2406,163.2,200,115450
2407,162.0,200,115650
2408,162.4,200,115850
2409,162.4,200,116050
2410,161.2,200,116250
2411,162.4,200,116450
2412,162.8,200,116650
2413,159.2,196,116846
2414,164.4,200,117046
2415,158.0,192,117238
2416,162.4,200,117438
2417,163.2,200,117638
2418,162.8,200,117838
