Episode,Reward,Length,TotalSteps
277,13.852558,16,1906
278,2.762247,4,1910
279,5.350356,7,1917
280,10.717673,12,1929
281,9.750471,11,1940
282,3.549476,4,1944
283,6.371505,8,1952
284,2.164155,3,1955
285,3.132648,4,1959
286,4.691424,6,1965
287,5.557812,6,1971
288,6.174852,7,1978
289,1.593451,2,1980
290,1.981578,2,1982
291,2.991094,3,1985
292,5.5569,6,1991
293,2.581971,3,1994
294,8.772441,10,2004
295,5.956722,8,2012
296,2.495125,3,2015
297,4.742278,6,2021
298,8.742108,10,2031
299,3.566789,4,2035
300,5.538328,6,2041
301,5.740532,7,2048
302,9.084849,10,2058
303,3.582976,4,2062
304,5.176563,6,2068
305,9.226615,11,2079
306,12.846296,15,2094
307,2.173796,3,2097
308,3.746832,5,2102
309,16.857779,19,2121
310,6.941547,9,2130
311,17.392131,20,2150
312,3.524386,4,2154
313,8.14831,9,2163
314,3.90636,6,2169
315,7.560469,8,2177
316,10.608987,12,2189
317,3.980598,4,2193
318,2.585212,3,2196
319,8.990586,10,2206
320,12.303201,14,2220
321,6.513157,7,2227
322,9.137226,10,2237
323,5.129499,6,2243
324,2.085123,3,2246
325,7.488652,8,2254
326,6.547597,7,2261
327,3.981555,4,2265
328,7.156121,8,2273
329,5.7656,7,2280
330,5.141554,6,2286
331,4.473139,5,2291
332,5.481946,6,2297
333,6.288665,8,2305
334,11.17266,12,2317
335,7.702434,9,2326
336,6.550005,7,2333
337,3.507175,4,2337
338,4.498865,5,2342
339,5.553452,6,2348
340,5.116593,6,2354
341,3.558921,4,2358
342,6.754653,8,2366
343,6.622484,8,2374
344,6.898906,9,2383
345,4.706712,6,2389
346,7.572637,8,2397
347,6.492115,7,2404
348,7.110207,8,2412
349,3.980573,4,2416
350,3.581586,4,2420
351,2.549778,3,2423
352,21.213477,23,2446
353,4.769103,6,2452
354,4.739176,6,2458
355,13.924529,17,2475
356,0.585599,1,2476
357,7.143026,8,2484
358,2.510906,3,2487
359,5.532911,6,2493
360,12.447467,13,2506
361,2.189251,3,2509
362,5.56629,6,2515
363,2.177646,3,2518
364,7.109299,8,2526
365,8.677579,10,2536
366,12.480575,13,2549
367,6.759474,8,2557
368,0.999987,1,2558
369,6.157285,7,2565
370,16.811219,19,2584
371,7.49249,8,2592
372,7.551456,8,2600
373,5.475246,6,2606
374,4.592713,5,2611
375,16.40778,17,2628
376,2.994381,3,2631
377,8.738358,10,2641
378,4.536251,5,2646
379,6.124418,7,2653
380,0.598348,1,2654
381,10.128176,11,2665
382,1.193257,2,2667
383,8.7171,10,2677
384,10.234239,12,2689
385,8.117832,9,2698
386,6.514787,7,2705
387,2.144546,3,2708
388,3.478642,4,2712
389,3.943746,4,2716
390,5.931565,6,2722
391,3.553641,4,2726
392,2.912269,3,2729
393,17.616774,21,2750
