Episode,Reward,Length,TotalSteps
1026,4.6,5,9073
1027,4.0,4,9077
1028,10.2,11,9088
1029,0.6,1,9089
1030,5.6,6,9095
1031,16.0,18,9113
1032,18.6,21,9134
1033,28.8,32,9166
1034,29.4,33,9199
1035,14.4,16,9215
1036,29.2,32,9247
1037,9.2,10,9257
1038,7.8,9,9266
1039,11.0,13,9279
1040,40.4,46,9325
1041,35.2,42,9367
1042,17.4,21,9388
1043,6.2,7,9395
1044,1.0,1,9396
1045,7.6,8,9404
1046,5.6,6,9410
1047,5.0,5,9415
1048,50.6,57,9472
1049,6.6,7,9479
1050,30.0,34,9513
1051,30.2,33,9546
1052,5.2,6,9552
1053,7.6,8,9560
1054,1.0,1,9561
1055,6.4,8,9569
1056,13.8,15,9584
1057,21.8,25,9609
1058,3.6,4,9613
1059,8.2,9,9622
1060,1.0,1,9623
1061,13.4,15,9638
1062,15.4,17,9655
1063,9.4,11,9666
1064,5.8,7,9673
1065,9.8,11,9684
1066,4.2,5,9689
1067,18.4,20,9709
1068,11.4,13,9722
1069,5.6,8,9730
1070,5.2,6,9736
1071,7.6,8,9744
1072,6.2,7,9751
1073,17.8,21,9772
1074,7.8,9,9781
1075,12.4,14,9795
1076,16.8,18,9813
1077,5.0,5,9818
1078,7.0,7,9825
1079,12.6,13,9838
1080,5.0,5,9843
1081,5.8,7,9850
1082,4.2,5,9855
1083,9.0,9,9864
1084,10.6,13,9877
1085,0.6,1,9878
1086,5.0,5,9883
1087,39.8,45,9928
1088,5.2,6,9934
1089,44.8,54,9988
1090,2.0,2,9990
1091,13.0,15,10005
1092,9.2,10,10015
1093,19.2,22,10037
1094,16.0,18,10055
1095,7.6,8,10063
1096,5.2,6,10069
1097,3.2,4,10073
1098,10.4,12,10085
1099,33.0,37,10122
1100,6.0,6,10128
1101,1.0,1,10129
1102,5.2,6,10135
1103,6.0,6,10141
1104,13.2,14,10155
1105,3.6,4,10159
1106,12.0,14,10173
1107,23.4,27,10200
1108,12.0,14,10214
1109,10.8,12,10226
1110,6.6,7,10233
1111,17.0,19,10252
1112,6.2,7,10259
1113,1.0,1,10260
1114,4.6,5,10265
1115,6.2,7,10272
1116,7.4,9,10281
1117,6.2,7,10288
1118,10.6,11,10299
1119,5.6,6,10305
1120,14.0,16,10321
1121,4.6,5,10326
1122,5.2,6,10332
1123,9.8,11,10343
1124,9.4,11,10354
1125,1.6,2,10356
1126,4.6,5,10361
1127,3.0,3,10364
1128,7.2,8,10372
1129,21.4,23,10395
1130,12.2,13,10408
1131,16.0,18,10426
1132,14.8,16,10442
1133,24.8,28,10470
1134,14.8,16,10486
1135,0.6,1,10487
1136,0.6,1,10488
1137,5.2,6,10494
1138,11.4,13,10507
1139,23.2,28,10535
1140,7.0,7,10542
1141,15.4,17,10559
1142,5.6,6,10565
1143,16.8,18,10583
1144,4.0,6,10589
1145,15.2,16,10605
1146,5.2,6,10611
1147,13.0,15,10626
1148,11.8,13,10639
1149,4.0,4,10643
1150,12.0,12,10655
1151,9.2,10,10665
1152,14.6,17,10682
1153,12.2,13,10695
1154,1.0,1,10696
1155,33.4,39,10735
1156,4.0,4,10739
1157,6.6,7,10746
1158,2.6,3,10749
1159,11.8,13,10762
1160,10.8,12,10774
1161,6.2,7,10781
1162,21.6,24,10805
1163,18.2,19,10824
1164,5.6,6,10830
1165,39.2,44,10874
1166,2.6,3,10877
1167,12.4,14,10891
1168,3.6,4,10895
1169,9.2,10,10905
1170,18.2,21,10926
1171,20.4,24,10950
1172,1.0,1,10951
1173,19.4,23,10974
1174,4.6,5,10979
1175,12.2,13,10992
1176,12.2,13,11005
1177,0.6,1,11006
1178,33.6,36,11042
1179,21.6,26,11068
1180,10.6,13,11081
1181,14.8,16,11097
1182,33.8,41,11138
1183,4.0,4,11142
1184,6.6,7,11149
1185,9.4,11,11160
1186,12.2,15,11175
1187,8.8,10,11185
1188,8.2,9,11194
1189,8.8,10,11204
1190,28.6,31,11235
1191,7.0,7,11242
1192,4.2,5,11247
1193,13.0,15,11262
1194,13.8,15,11277
1195,15.0,17,11294
1196,10.0,10,11304
1197,4.2,5,11309
1198,10.8,12,11321
1199,6.6,7,11328
1200,11.0,13,11341
1201,0.6,1,11342
1202,4.2,5,11347
1203,6.0,6,11353
1204,10.2,11,11364
1205,3.2,4,11368
1206,14.8,16,11384
1207,6.6,7,11391
1208,5.6,6,11397
1209,6.6,7,11404
1210,39.4,47,11451
1211,6.6,7,11458
1212,4.6,5,11463
1213,12.0,14,11477
1214,2.0,2,11479
1215,11.0,13,11492
1216,1.0,1,11493
1217,3.6,4,11497
1218,8.8,10,11507
1219,3.6,4,11511
1220,17.0,19,11530
1221,14.8,16,11546
1222,11.6,14,11560
1223,11.8,13,11573
1224,15.4,19,11592
1225,34.4,40,11632
1226,4.6,5,11637
1227,21.6,24,11661
1228,6.0,6,11667
1229,11.0,13,11680
1230,25.0,27,11707
1231,6.8,8,11715
1232,10.6,11,11726
1233,17.6,20,11746
1234,9.8,11,11757
1235,5.6,6,11763
1236,1.0,1,11764
1237,8.2,9,11773
1238,6.2,7,11780
1239,14.8,18,11798
1240,7.6,8,11806
1241,13.6,16,11822
1242,15.6,18,11840
1243,4.6,5,11845
1244,19.0,21,11866
1245,6.6,7,11873
1246,9.0,9,11882
1247,16.2,19,11901
1248,29.0,33,11934
1249,13.8,15,11949
1250,25.4,29,11978
1251,8.4,10,11988
1252,9.4,11,11999
1253,14.0,16,12015
1254,6.8,8,12023
