Episode,Reward,Length,TotalSteps
406,-0.728748,4,2938
407,0.020695,1,2939
408,-0.676463,7,2946
409,-1.452904,9,2955
410,-0.330058,5,2960
411,0.093548,5,2965
412,-1.850125,8,2973
413,-0.226445,10,2983
414,-0.327784,4,2987
415,-0.326889,4,2991
416,0.107883,6,2997
417,0.108662,6,3003
418,0.057192,3,3006
419,-0.744258,3,3009
420,-0.227979,10,3019
421,-1.072933,11,3030
422,-0.653522,8,3038
423,-0.323933,4,3042
424,-0.34186,3,3045
425,-0.719538,5,3050
426,-0.741526,3,3053
427,-0.725863,4,3057
428,-1.341688,14,3071
429,0.016451,1,3072
430,0.018246,1,3073
431,-0.252491,8,3081
432,0.035684,2,3083
433,-0.636473,11,3094
434,0.040095,2,3096
435,-0.633457,9,3105
436,-0.328721,4,3109
437,-0.707565,5,3114
438,-0.288782,6,3120
439,-0.327137,4,3124
440,0.038833,2,3126
441,-0.335027,4,3130
442,-0.296343,6,3136
443,-0.209523,11,3147
444,-0.503134,17,3164
445,-1.277703,20,3184
446,-0.678123,7,3191
447,-0.703393,6,3197
448,-0.24055,9,3206
449,-1.110879,5,3211
450,-0.258125,8,3219
451,-0.760326,2,3221
452,0.037028,2,3223
453,-1.127035,4,3227
454,-1.142719,3,3230
455,-1.104192,5,3235
456,-0.272493,7,3242
457,-0.748063,3,3245
458,-1.407877,11,3256
459,-1.051395,9,3265
460,-0.379752,1,3266
461,-0.941005,14,3280
462,-0.619113,10,3290
463,-2.175752,13,3303
464,-0.307666,5,3308
465,-0.730425,4,3312
466,-0.381212,1,3313
467,-0.633235,9,3322
468,0.093394,5,3327
469,-0.354514,3,3330
470,-0.32308,4,3334
471,0.039304,2,3336
472,0.03616,2,3338
473,0.114107,6,3344
474,-1.556948,25,3369
475,0.078012,4,3373
476,-0.334101,5,3378
477,-0.727037,4,3382
478,-0.290206,6,3388
479,0.077454,4,3392
480,-0.70564,6,3398
481,-0.33135,4,3402
482,-1.03009,10,3412
483,-0.688748,7,3419
484,0.081746,5,3424
485,0.069947,4,3428
486,0.14595,8,3436
487,-0.725307,4,3440
488,-0.708969,5,3445
489,0.020266,1,3446
490,-0.669792,7,3453
491,-1.012731,11,3464
492,-0.343901,3,3467
493,-0.289252,6,3473
494,-0.676974,7,3480
495,-0.342191,3,3483
496,-0.341896,3,3486
497,0.124366,7,3493
498,-0.714977,6,3499
499,-0.156309,13,3512
500,-0.295255,6,3518
501,0.109239,6,3524
502,0.196075,11,3535
503,0.035954,2,3537
504,-0.305909,5,3542
505,-0.841195,20,3562
506,-0.381026,1,3563
507,-0.901366,16,3579
508,-0.289763,6,3585
509,-0.584356,13,3598
510,0.019516,1,3599
511,0.076704,4,3603
512,-1.090071,8,3611
513,-1.016299,10,3621
514,-0.195332,11,3632
515,0.036774,2,3634
516,0.107034,6,3640
517,-1.131383,5,3645
518,0.017509,1,3646
519,-0.322724,4,3650
520,-0.32527,4,3654
521,-1.455616,8,3662
522,-0.595259,11,3673
523,-0.324798,4,3677
524,-0.235041,9,3686
525,-0.715917,5,3691
526,-0.35313,4,3695
527,0.030645,2,3697
528,-0.951184,14,3711
529,0.126928,7,3718
530,-0.361985,2,3720
531,-1.412002,11,3731
532,-1.396978,11,3742
533,0.109447,6,3748
534,-0.995627,11,3759
535,-0.674509,7,3766
536,-0.250041,8,3774
537,-1.304658,17,3791
538,-1.07472,7,3798
539,-0.324499,4,3802
540,-0.87794,19,3821
541,0.057604,3,3824
542,0.126629,7,3831
543,-1.040363,11,3842
544,-1.110122,5,3847
545,-0.679207,7,3854
546,-0.360886,2,3856
547,0.019004,1,3857
548,-0.288179,6,3863
549,-0.342137,4,3867
550,0.183945,10,3877
551,-0.297124,6,3883
552,-0.270821,7,3890
553,-0.782007,25,3915
554,0.01666,1,3916
555,-0.342632,3,3919
556,-0.286884,6,3925
557,-0.70667,5,3930
558,-0.309716,5,3935
559,-0.708848,5,3940
560,-1.051085,9,3949
561,-1.05336,8,3957
562,0.019931,1,3958
563,-0.707809,5,3963
564,-0.344027,3,3966
565,0.075555,4,3970
566,-0.254655,8,3978
567,-1.007021,13,3991
568,-0.708208,5,3996
569,-0.328534,4,4000
570,-0.724738,4,4004
571,-0.667456,7,4011
572,-0.189717,12,4023
573,-0.329707,4,4027
574,0.035448,2,4029
575,0.070507,4,4033
576,-0.991919,12,4045
577,-1.091914,6,4051
578,-0.646082,9,4060
579,-0.71241,5,4065
580,0.054531,3,4068
581,0.068422,4,4072
582,0.019934,1,4073
583,-0.295048,6,4079
584,0.052325,3,4082
585,-0.76235,2,4084
586,-2.56903,15,4099
587,-0.363618,2,4101
588,0.149071,8,4109
589,0.034916,2,4111
590,-0.310421,5,4116
591,0.017564,1,4117
592,0.086647,5,4122
593,0.074422,4,4126
594,0.094795,5,4131
595,-0.235119,9,4140
596,-0.652219,9,4149
597,0.070751,4,4153
598,-0.325219,4,4157
599,0.152011,9,4166
600,0.052743,3,4169
601,0.07728,4,4173
602,-0.363387,2,4175
603,0.057818,3,4178
604,0.074512,4,4182
605,-0.31208,5,4187
606,0.019856,1,4188
607,0.157475,10,4198
608,-0.308111,5,4203
609,-1.132547,4,4207
610,-0.234614,9,4216
611,0.089006,5,4221
612,0.086988,5,4226
613,0.136844,8,4234
614,-0.329035,4,4238
615,-0.261229,8,4246
616,0.05219,3,4249
617,0.037192,2,4251
618,0.079681,5,4256
619,-0.184486,12,4268
620,-1.474139,7,4275
621,0.111789,6,4281
622,-0.240013,9,4290
623,-1.435321,9,4299
624,0.069389,4,4303
625,-0.291375,7,4310
626,-0.262084,8,4318
627,-0.305421,5,4323
628,-0.311269,5,4328
629,-0.642782,9,4337
630,-0.203167,11,4348
631,0.10101,6,4354
632,-0.33263,4,4358
633,-0.289122,6,4364
634,-0.291116,6,4370
635,-0.322646,5,4375
636,0.116733,8,4383
637,-0.269994,7,4390
638,-0.380364,1,4391
639,0.075987,4,4395
640,0.01907,1,4396
641,0.065725,4,4400
642,0.035366,2,4402
643,-0.341032,3,4405
644,-0.254366,8,4413
645,-0.286948,6,4419
646,0.129667,8,4427
647,0.05646,3,4430
648,0.035914,2,4432
649,-0.364433,2,4434
650,-1.968077,25,4459
651,0.136662,8,4467
652,0.057204,3,4470
653,-0.709018,6,4476
654,0.049086,3,4479
655,0.143316,8,4487
656,-0.725788,4,4491
657,-1.002346,12,4503
658,0.078383,4,4507
659,-0.313145,5,4512
660,0.018398,1,4513
661,-0.981925,12,4525
662,-0.627435,10,4535
663,-2.456331,20,4555
664,-0.944251,14,4569
665,0.126339,7,4576
666,-0.531589,15,4591
667,-0.342918,3,4594
668,0.141934,8,4602
669,0.039335,2,4604
670,0.08661,5,4609
671,-0.668569,7,4616
672,-0.30593,5,4621
673,-0.276385,7,4628
674,0.073371,5,4633
675,-0.344748,3,4636
676,-1.005045,11,4647
677,0.051944,3,4650
678,0.053181,3,4653
679,-0.114998,16,4669
680,0.068016,4,4673
681,0.034765,2,4675
682,-0.713395,5,4680
683,-0.326259,4,4684
684,-0.728292,4,4688
685,-0.306247,5,4693
686,-0.543732,14,4707
687,-0.325193,4,4711
688,0.141633,8,4719
689,-0.305513,5,4724
690,-1.791161,35,4759
691,0.050498,3,4762
692,0.054282,3,4765
693,0.094036,6,4771
694,0.079944,5,4776
695,-0.722309,4,4780
696,-0.219213,10,4790
697,0.073637,4,4794
698,-0.275167,7,4801
699,-0.271709,7,4808
700,0.167418,10,4818
701,0.09038,5,4823
702,0.038009,2,4825
703,-0.297195,6,4831
704,0.019094,1,4832
705,0.036264,2,4834
706,-0.324232,4,4838
707,-0.259783,8,4846
708,-0.261512,8,4854
709,0.094415,5,4859
710,0.04851,3,4862
711,-1.378692,13,4875
712,-0.31709,5,4880
713,-0.342135,4,4884
714,0.09223,5,4889
715,-0.231923,9,4898
716,-0.061518,19,4917
717,0.110511,6,4923
718,-0.183225,12,4935
719,-0.318387,5,4940
720,-0.334794,4,4944
721,-1.031376,10,4954
722,0.027893,2,4956
723,0.035136,2,4958
724,0.052817,3,4961
725,-0.694387,6,4967
726,0.277905,16,4983
727,-0.222618,10,4993
728,0.01952,1,4994
729,-0.745752,3,4997
730,0.057306,3,5000
731,0.102226,6,5006
732,-0.312702,6,5012
733,-0.346426,3,5015
734,0.056296,3,5018
735,-0.711078,5,5023
736,-0.347851,3,5026
737,0.094883,5,5031
738,-0.921406,17,5048
739,-0.279462,9,5057
740,0.020124,1,5058
741,-0.669372,7,5065
742,-0.204434,11,5076
743,-0.398245,22,5098
744,-0.363425,2,5100
745,-0.601184,11,5111
746,-0.653598,8,5119
747,0.11242,6,5125
748,-0.307703,5,5130
749,-0.126681,15,5145
750,-0.248471,8,5153
751,-1.09797,6,5159
752,-1.050082,8,5167
753,0.077078,4,5171
754,0.054968,3,5174
755,0.125728,8,5182
756,-0.292942,6,5188
757,0.127874,7,5195
758,-0.630516,11,5206
759,-0.162999,15,5221
760,-0.23772,9,5230
761,-0.184852,12,5242
762,-0.313816,5,5247
763,-0.714902,5,5252
764,-0.712095,5,5257
765,0.170903,9,5266
766,-0.715003,5,5271
767,0.055476,3,5274
768,0.057564,3,5277
769,0.036532,2,5279
770,-0.282246,7,5286
771,-0.710045,5,5291
772,0.090995,5,5296
773,-0.727474,4,5300
774,0.136725,8,5308
775,0.07418,4,5312
776,0.0931,5,5317
777,-1.046214,9,5326
778,-0.671887,7,5333
779,-0.295027,6,5339
780,-0.361535,2,5341
781,0.243471,13,5354
782,-1.390373,11,5365
783,-0.703013,6,5371
784,0.170727,9,5380
785,-1.431486,9,5389
786,-0.710597,5,5394
787,0.097515,6,5400
788,-0.34488,3,5403
789,0.038273,2,5405
790,0.065342,4,5409
791,-0.734465,4,5413
792,-0.654041,8,5421
793,-0.323787,4,5425
794,0.05672,3,5428
795,-0.331936,4,5432
796,-0.311154,5,5437
797,-0.27432,7,5444
798,0.059597,3,5447
799,-0.345474,3,5450
800,-0.347341,3,5453
801,-0.344489,3,5456
802,0.093662,6,5462
803,-0.992457,12,5474
804,0.127746,7,5481
805,0.187966,10,5491
806,-0.987278,12,5503
807,-0.340403,3,5506
808,0.145928,8,5514
809,-0.138822,15,5529
810,-0.27037,7,5536
811,0.108058,6,5542
812,-1.051838,8,5550
813,-0.304385,6,5556
814,-0.194995,12,5568
815,-0.702323,5,5573
816,-0.064967,19,5592
817,-0.226867,11,5603
818,-0.251893,8,5611
819,-0.323131,4,5615
820,-0.295813,6,5621
821,-1.016209,10,5631
822,-0.995504,13,5644
823,-0.312525,5,5649
824,-0.31277,5,5654
825,0.073575,4,5658
826,-0.366182,2,5660
827,-0.590119,11,5671
828,-0.271169,7,5678
829,0.141316,9,5687
830,-0.292653,6,5693
831,0.088522,5,5698
832,-0.279178,7,5705
833,-1.050983,9,5714
834,-0.997142,11,5725
835,-0.610631,11,5736
836,-0.689089,6,5742
837,0.056607,3,5745
838,0.038275,2,5747
839,0.052891,3,5750
840,0.101606,6,5756
841,-0.093903,17,5773
842,-0.670868,7,5780
843,-0.326961,4,5784
844,0.054168,3,5787
845,-0.365609,2,5789
846,-0.530237,15,5804
847,-0.243879,9,5813
848,-0.259361,8,5821
849,0.046761,3,5824
850,-0.724899,5,5829
851,-0.349369,3,5832
852,-0.264779,7,5839
853,-0.7483,3,5842
854,-0.594722,11,5853
855,-0.195381,11,5864
856,-0.319244,5,5869
857,0.066664,4,5873
858,-0.72443,4,5877
859,0.066094,4,5881
860,0.092994,5,5886
861,-0.673644,7,5893
862,0.020193,1,5894
863,0.016304,1,5895
864,0.019901,1,5896
865,-0.656062,8,5904
866,-0.683033,8,5912
867,-0.504921,16,5928
868,-0.321194,4,5932
869,0.037078,2,5934
870,0.145416,8,5942
871,0.019953,1,5943
872,-0.723703,4,5947
873,-0.671287,7,5954
874,0.021014,1,5955
875,-0.34985,3,5958
876,-0.210025,11,5969
877,0.132609,8,5977
878,-0.742095,3,5980
879,-0.341698,3,5983
880,-0.326295,4,5987
881,0.234413,13,6000
882,-0.341907,3,6003
883,0.01954,1,6004
884,0.111862,6,6010
885,0.088303,5,6015
886,-0.323684,4,6019
887,-0.705533,5,6024
888,-0.342382,3,6027
889,-0.653229,8,6035
890,-0.181154,12,6047
891,-0.534157,15,6062
892,0.138767,8,6070
893,0.071216,4,6074
894,0.074882,4,6078
895,0.068284,4,6082
896,0.064888,4,6086
897,-0.990236,11,6097
898,-0.231663,10,6107
899,-0.325667,4,6111
900,-0.330356,4,6115
901,-0.260791,9,6124
902,-0.224109,10,6134
903,0.07412,4,6138
904,0.077114,4,6142
905,0.081501,5,6147
906,-0.273562,7,6154
907,-1.00734,10,6164
908,-0.335068,4,6168
909,-0.731293,5,6173
910,0.066979,4,6177
911,-0.650473,8,6185
912,-0.268739,7,6192
913,0.038839,2,6194
914,-0.188797,12,6206
915,-0.72716,4,6210
916,-0.246866,8,6218
917,-1.106401,6,6224
918,0.057714,4,6228
919,0.018572,1,6229
920,0.110312,7,6236
